recommendation_id,user_id,content
592,2,Morning trains can get really crowded and smelly but this helps me to stay away mentally
593,78,Morning trains can get really crowded and smelly but this helps me to stay away mentally
594,73,Time passes so much faster with this song when there's a jam
595,20,Time passes so much faster with this song when there's a jam
596,14,Time passes so much faster with this song when there's a jam
597,21,It's good for travelling on a long ride.
598,78,I listen to this while being stuck in a jam
599,31,Time passes so much faster with this song when there's a jam
600,13,It's good for travelling on a long ride.
601,82,I listen to this while being stuck in a jam
602,19,Morning trains can get really crowded and smelly but this helps me to stay away mentally
603,87,Time passes so much faster with this song when there's a jam
604,88,It's good for travelling on a long ride.
605,63,Morning trains can get really crowded and smelly but this helps me to stay away mentally
606,96,Morning trains can get really crowded and smelly but this helps me to stay away mentally
607,80,It's good for travelling on a long ride.
608,30,I listen to this while being stuck in a jam
609,79,I listen to this while being stuck in a jam
610,62,I listen to this while being stuck in a jam
611,78,Morning trains can get really crowded and smelly but this helps me to stay away mentally
612,75,I listen to this while being stuck in a jam
613,92,Morning trains can get really crowded and smelly but this helps me to stay away mentally
614,73,This song adds so much bounce in my steps I feel like dancing.
615,60,I enjoy walking past and watching people in the streets and this song makes my day even better.
616,77,I enjoy walking past and watching people in the streets and this song makes my day even better.
617,66,I enjoy walking past and watching people in the streets and this song makes my day even better.
618,10,It's an interesting song that keeps me going at work
619,3,It brightens up my office surroundings.
620,54,It's an interesting song that keeps me going at work
621,99,It's an interesting song that keeps me going at work
622,45,I put this on to when I don't want to hear my boss giving me more work
623,3,Time passes so much faster with this song when there's a jam
624,97,Time passes so much faster with this song when there's a jam
625,44,It's good for travelling on a long ride.
626,74,I listen to this while being stuck in a jam
627,30,Morning trains can get really crowded and smelly but this helps me to stay away mentally
628,15,I listen to this while being stuck in a jam
629,81,Morning trains can get really crowded and smelly but this helps me to stay away mentally
630,36,Time passes so much faster with this song when there's a jam
631,12,It's good for travelling on a long ride.
632,64,Morning trains can get really crowded and smelly but this helps me to stay away mentally
633,71,I usually close myself out from the outside world and listen to this
634,23,Feel very at ease at home with this
635,2,Love it!!!
636,81,It's an interesting song that keeps me going at work
637,38,It's an interesting song that keeps me going at work
638,72,It keeps me less bored while doing my work
639,94,It keeps me less bored while doing my work
640,59,It's an interesting song that keeps me going at work
641,43,It brightens up my office surroundings.
642,85,I put this on to when I don't want to hear my boss giving me more work
643,23,I put this on to when I don't want to hear my boss giving me more work
644,54,I put this on to when I don't want to hear my boss giving me more work
645,63,It keeps me less bored while doing my work
646,74,I put this on to when I don't want to hear my boss giving me more work
647,36,It keeps me less bored while doing my work
648,67,I put this on to when I don't want to hear my boss giving me more work
649,47,It keeps me less bored while doing my work
